Product Category,Product Name,Unit Price,ratings
HOME AND KITCHEN I,pedestrial fan,7,506,4.5
HOME AND KITCHEN I,water purifier,18,000,4
HOME AND KITCHEN I,laundry basket,1,099,3.7
Health&PersonalCare,weight scale,1,900,4
HOME AND KITCHEN I,electric kettle,1,850,4.4
HOME AND KITCHEN I,vacuum cleaner,9,999,4.1
HOME AND KITCHEN I,blender,3,995,4.4
HOME AND KITCHEN I,sealing machine,1,499,3.1
HOME AND KITCHEN I,electric kettle,3,295,4.3
HOME AND KITCHEN I,chopper,2,695,4.4
HOME AND KITCHEN I,egg boiler,2,290,4.4
HOME AND KITCHEN I,indoor grill,3,099,4.1
HOME AND KITCHEN I,rice cooker,1,075,4.1
HOME AND KITCHEN I,vacuum cleaner,6,999,4
HOME AND KITCHEN I,heater,2,499,3.6
HOME AND KITCHEN I,heater,7,290,3.9
HOME AND KITCHEN I,oven,5,795,3.9
HOME AND KITCHEN I,mixer grinder,3,398,3.8
HOME AND KITCHEN I,induction cooktop,1,490,4.1
HOME AND KITCHEN I,desk fan,1,620,4.1
HOME AND KITCHEN I,laundry basket,1,000,4.1
HOME AND KITCHEN I,water purifier cartrige,640,3.8
HOME AND KITCHEN I,heater,4495,4.3
HOME AND KITCHEN I,steamer,2,999,4.5
HOME AND KITCHEN I,blender,980,4.2
HOME AND KITCHEN I,jug,899,3.9
HOME AND KITCHEN I,dining chair,499,3.5
HOME AND KITCHEN I,ceiling fan,3,995,4.3
HOME AND KITCHEN I,heater,11,500,3.9
HOME AND KITCHEN I,sofa cover,499,3.9
HOME AND KITCHEN I,humidifier  ,3,550,4
HOME AND KITCHEN I,cleaning shovel,1,599,4.7
HOME AND KITCHEN I,mixer grinder,1,499,4.1
HOME AND KITCHEN I,chopper,2,999,3.8
HOME AND KITCHEN I,water heater,11,500,4.1
HOME AND KITCHEN I,vacuum cleaner,2,499,|
HOME AND KITCHEN I,sandwich maker,1,975,4.1
HOME AND KITCHEN I,heater,1,699,3.9
HOME AND KITCHEN I,ceiling fan,2,495,3.8
HOME AND KITCHEN I,water heater,3,500,4.1
HOME AND KITCHEN I,sandwich maker,4600,4.3
HOME AND KITCHEN I,vacuum cleaner,10,295,3.9
HOME AND KITCHEN I,blender,2,199,2.8
HOME AND KITCHEN I,ceiling fan,2,380,4
HOME AND KITCHEN I,juicer mixer,8,820,4.5
HOME AND KITCHEN I,water purifier,24999,4.6
HOME AND KITCHEN I,heater,2,400,4.1
HOME AND KITCHEN I,geyser,4200,4.1
HOME AND KITCHEN I,ceiling fan,1,599,3.4
HOME AND KITCHEN I,pedestrial fan,2,999,4.6
HOME AND KITCHEN I,laundry basket,1,282,4.2
HOME AND KITCHEN I,ceiling fan,1,990,3.9
HOME AND KITCHEN I,pressure washer,9,999,4.2
HOME AND KITCHEN I,vacuum cleaner,11,850,4.2
HOME AND KITCHEN I,hair dryer,999,4.1
HOME AND KITCHEN I,air purifier,20,049,4.8
HOME AND KITCHEN I,water purifier,24850,4.4
HOME AND KITCHEN I,vacuum cleaner,16,490,4.3
HOME AND KITCHEN I,bulb,975,4.3
HOME AND KITCHEN I,round table,499,4
HOME AND KITCHEN I,mixer grinder,635,4.3
HOME AND KITCHEN I,ceiling fan,1,390,4
HOME AND KITCHEN I,vacuum cleaner,59,900,4.4
HOME AND KITCHEN I,water purifier,670,4.1
HOME AND KITCHEN I,jug,399,3.6
HOME AND KITCHEN I,ceiling fan,2,495,2
HOME AND KITCHEN I,pedestrial fan,3,390,4
HOME AND KITCHEN I,mixer grinder,2,499,3.7
HOME AND KITCHEN I,ceiling fan,4200,3.8
HOME AND KITCHEN I,vacuum cleaner,4495,3.9
HOME AND KITCHEN I,ceiling fan,2,199,3.1
HOME AND KITCHEN I,bag sealer,999,3
HOME AND KITCHEN I,non-stick cookware,595,4
HOME AND KITCHEN I,water purifier,19,990,4.4
HOME AND KITCHEN I,iron box,1,010,4.1
HOME AND KITCHEN I,egg boiler,1,100,3.6
HOME AND KITCHEN I,egg boiler,999,4.4
HOME AND KITCHEN I,water heater,10,900,4.2
HOME AND KITCHEN I,ceiling fan,4005,4.3
HOME AND KITCHEN I,vacuum cleaner,3,295,3.8
HOME AND KITCHEN I,sandwich maker,4650,4.1
HOME AND KITCHEN I,water purifier,24500,4
HOME AND KITCHEN I,water heater,6,070,4.2
HOME AND KITCHEN I,frother,999,3.6
HOME AND KITCHEN I,rice cooker,3,945,4.2
HOME AND KITCHEN I,frother,1,499,4.1
HOME AND KITCHEN I,steamer,6,700,4.2
HOME AND KITCHEN I,mixer grinder,2,800,3.9
HOME AND KITCHEN I,frother,1,699,4
HOME AND KITCHEN I,blender,970,4.2
HOME AND KITCHEN I,lint remover ,1,500,4.2
HOME AND KITCHEN I,blender,1,295,4.1
HOME AND KITCHEN I,blender,23,999,4.4
HOME AND KITCHEN I,iron box,850,4.1
HOME AND KITCHEN I,vacuum cleaner,6,000,4.2
HOME AND KITCHEN I,heater,1,020,4.1
HOME AND KITCHEN I,heater,1,999,3.9
HOME AND KITCHEN I,water heater,7,445,3.9
HOME AND KITCHEN I,iron box,3,500,4.2
HOME AND KITCHEN I,blender,1,395,4.2
HOME AND KITCHEN I,heater,2,199,3.7
HOME AND KITCHEN I,grinder,4330,3.7
HOME AND KITCHEN I,mixer grinder,4295,3.4
HOME AND KITCHEN I,heater,18,990,4.2
HOME AND KITCHEN I,water heater,12,500,4
HOME AND KITCHEN I,electric kettle,2,385,4.1
HOME AND KITCHEN I,geyser,4890,3.9
HOME AND KITCHEN I,iron box,1,100,4
HOME AND KITCHEN I,mixer grinder,3,899,3.9
HOME AND KITCHEN I,water heater,16,899,4.2
HOME AND KITCHEN I,air conditioner ,75,990,4.3
HOME AND KITCHEN I,water purifier,825,4
HOME AND KITCHEN I,tea maker,300,2.6
HOME AND KITCHEN I,heater,1,499,3.8
HOME AND KITCHEN I,steel jar,747,4.5
HOME AND KITCHEN I,heater,3,999,3.5
HOME AND KITCHEN I,heater,11,990,3.9
HOME AND KITCHEN I,water heater,3,799,4
HOME AND KITCHEN I,waffle maker,1,999,4
HOME AND KITCHEN I,gas stove,2,999,3.5
HOME AND KITCHEN I,Jewellery Scale,599,4
HOME AND KITCHEN I,electric kettle,1,999,3.4
HOME AND KITCHEN I,water heater,4849,4.2
HOME AND KITCHEN I,Jewellery Scale,510,3.8
HOME AND KITCHEN I,coffee maker,499,4.1
HOME AND KITCHEN I,stainless steel,1,299,4.2
HOME AND KITCHEN I,water purifier,999,4.3
HOME AND KITCHEN I,iron box,1,190,4.2
HOME AND KITCHEN I,stainless steel,400,4.1
HOME AND KITCHEN I,filter,599,3.9
HOME AND KITCHEN I,folding chair,999,3.3
HOME AND KITCHEN I,stainless steel,699,4.3
HOME AND KITCHEN I,water purifier,1,499,3.9
HOME AND KITCHEN I,iron box,1,295,4.3
HOME AND KITCHEN I,electric kettle,4999,3.6
HOME AND KITCHEN I,mixer grinder,2,550,3.8
HOME AND KITCHEN I,water purifier,1,950,3.9
HOME AND KITCHEN I,ceiling fan,8,478,4.6
HOME AND KITCHEN I,electric kettle,3,299,3.8
HOME AND KITCHEN I,pressure cooker,3,895,3.9
HOME AND KITCHEN I,electric kettle,5,495,4.1
HOME AND KITCHEN I,cooler,999,3.6
HOME AND KITCHEN I,oven,8,995,4.4
HOME AND KITCHEN I,ceiling fan,1,599,4.3
HOME AND KITCHEN I,geyser,3,500,4.7
HOME AND KITCHEN I,mixer grinder,1,999,4.3
HOME AND KITCHEN I,vacuum cleaner,3,199,3.9
HOME AND KITCHEN I,sandwich maker,1,300,3.9
HOME AND KITCHEN I,laundry basket,399,3.7
HOME AND KITCHEN I,lint remover,599,3.5
HOME AND KITCHEN I,blender,999,4
HOME AND KITCHEN I,spray bottle,199,4.1
HOME AND KITCHEN I,juicer mixer,1,299,3.9
HOME AND KITCHEN I,juicer mixer,7,776,4.4
HOME AND KITCHEN I,electric kettle,2,299,4.3
HOME AND KITCHEN I,coffee maker,1,500,4.5
HOME AND KITCHEN I,sandwich maker,2,590,4
HOME AND KITCHEN I,geyser,6,299,3.9
HOME AND KITCHEN I,sandwich maker,1,795,4.2
HOME AND KITCHEN I,pressure cooker,3,190,4.1
HOME AND KITCHEN I,mixer grinder,4799,3.7
HOME AND KITCHEN I,pressure washer,8,999,4.1
HOME AND KITCHEN I,electric kettle,1,899,4.2
HOME AND KITCHEN I,humidifier  ,5,799,4.3
HOME AND KITCHEN I,lint remover,799,3.6
HOME AND KITCHEN I,culinaries,300,4.1
HOME AND KITCHEN I,mixer grinder,7,200,4.5
HOME AND KITCHEN I,weight scale,389,4.2
HOME AND KITCHEN I,water purifier,13,049,4.3
HOME AND KITCHEN I,mixer grinder,5,999,4
HOME AND KITCHEN I,blender,2,400,4.2
HOME AND KITCHEN I,induction cooktop,5,295,4.2
HOME AND KITCHEN I,water purifier,24999,4.5
HOME AND KITCHEN I,laundry basket,799,3.8
HOME AND KITCHEN I,roti maker,2,999,4.4
HOME AND KITCHEN I,egg boiler,2,495,4.1
HOME AND KITCHEN I,stainless steel,450,4.2
HOME AND KITCHEN I,lint remover,999,4.3
HOME AND KITCHEN I,AC Stand,1,690,4.1
HOME AND KITCHEN I,induction cooktop,3,890,4.2
HOME AND KITCHEN I,filter,260,4.1
HOME AND KITCHEN I,lint remover,599,3.9
HOME AND KITCHEN I,electric kettle,1,950,3.9
HOME AND KITCHEN I,juicer mixer,2,990,3.8
HOME AND KITCHEN I,mixer grinder,8,073,4.6
HOME AND KITCHEN I,egg boiler,2,599,3.6
HOME AND KITCHEN I,vacuum cleaner,29,999,4.1
HOME AND KITCHEN I,air purifier,2,360,4.2
HOME AND KITCHEN I,mixer grinder,11,495,4.3
HOME AND KITCHEN I,ceiling fan,4780,3.9
HOME AND KITCHEN I,waffle maker,2,400,3.9
HOME AND KITCHEN I,storage bag,249,4
HOME AND KITCHEN I,pedestrial fan,1,199,4.4
HOME AND KITCHEN I,vacuum cleaner,10,999,4.2
HOME AND KITCHEN I,air fryer,10,995,4.5
HOME AND KITCHEN I,ceiling fan,3,300,4.1
HOME AND KITCHEN I,filter,400,4.1
HOME AND KITCHEN I,electric kettle,1,440,4.2
HOME AND KITCHEN I,ceiling fan,3,045,4.2
HOME AND KITCHEN I,coffee maker,3,595,4
HOME AND KITCHEN I,vacuum cleaner,500,4.3
HOME AND KITCHEN I,humidifier  ,799,3.6
HOME AND KITCHEN I,heater,1,899,3.5
HOME AND KITCHEN I,iron box,799,4.3
HOME AND KITCHEN I,frother,399,3.6
HOME AND KITCHEN I,filter,699,2.9
HOME AND KITCHEN I,waffle maker,1,999,4.2
HOME AND KITCHEN I,blender,2,199,4.4
HOME AND KITCHEN I,blender,999,4.1
HOME AND KITCHEN I,ceiling fan,3,290,3.8
HOME AND KITCHEN I,sewing machine,3,098,3.5
HOME AND KITCHEN I,ceiling fan,4990,4.1
HOME AND KITCHEN I,vacuum cleaner,1,200,3.2
HOME AND KITCHEN I,electric kettle,2,695,4.4
HOME AND KITCHEN I,heater,2,299,3.6
HOME AND KITCHEN I,dispenser,999,3.1
HOME AND KITCHEN I,water purifier,919,4
HOME AND KITCHEN I,mixer grinder,3045,4.1
HOME AND KITCHEN I,iron box,3080,3.6
HOME AND KITCHEN I,air purifier,1890,4
HOME AND KITCHEN I,sandwich maker,3690,4.3
