Product Category,Product Name,Unit Price,ratings
HOME AND KITCHEN I,cooler,499,3.3
HOME AND KITCHEN I,stainess steel,825,4.1
HOME AND KITCHEN I,egg boiler,"1,499",4.1
HOME AND KITCHEN I,pedestrial fan,"9,995",4.4
HOME AND KITCHEN I,lint remover,999,4.3
HOME AND KITCHEN I,mixer grinder,"6,000",4.1
HOME AND KITCHEN I,pressure cooker,"3,945",3.7
HOME AND KITCHEN I,electric kettle,"1,999",4.8
HOME AND KITCHEN I,blender,"3,499",4.5
HOME AND KITCHEN I,electric kettle,"5,550",4
HOME AND KITCHEN I,sandwich maker,"4,590",4.1
HOME AND KITCHEN I,frother,499,3.9
HOME AND KITCHEN I,mixer grinder,"4,400",4.1
HOME AND KITCHEN I,pedestrial fan,"1,000",4.2
HOME AND KITCHEN I,lint remover,299,4.1
HOME AND KITCHEN I,lint remover,799,3.5
HOME AND KITCHEN I,coffee maker,"5,190",4.3
HOME AND KITCHEN I,non-stick cookware,"1,345",3.9
HOME AND KITCHEN I,pedestrial fan,"4,000",4.2
Car&Motorbike,valve arm,"4,000",3.8
HOME AND KITCHEN I,heater,"1,599",4.5
HOME AND KITCHEN I,water heater,"9,999",3.8
HOME AND KITCHEN I,cooler,"1,990",4.1
HOME AND KITCHEN I,electric kettle,"1,695",4.2
HOME AND KITCHEN I,pedestrial fan,940,4.1
HOME AND KITCHEN I,water heater,"4,700",4.2
HOME AND KITCHEN I,egg boiler,"2,999",4.5
HOME AND KITCHEN I,container,79,4
HOME AND KITCHEN I,refrigerator,"14,290",4.4
HOME AND KITCHEN I,water heater,"3,945",4
HOME AND KITCHEN I,steamer,"5,999",4
HOME AND KITCHEN I,heater,"1,950",3.9
HOME AND KITCHEN I,stainless steel,"2,799",4
HOME AND KITCHEN I,heater,"1,950",3.8
HOME AND KITCHEN I,water heater,"9,999",4.2
HOME AND KITCHEN I,air purifier,"12,999",4.3
HOME AND KITCHEN I,bulb,699,4.2
HOME AND KITCHEN I,steamer,"3,190",4.3
HOME AND KITCHEN I,laundry basket,799,4.2
HOME AND KITCHEN I,lint remover,499,4.4
HOME AND KITCHEN I,non-stick cookware,"1,499",3.8
HOME AND KITCHEN I,stainless steel,"2,660",4.1
HOME AND KITCHEN I,coffee maker,"2,799",3.9
HOME AND KITCHEN I,pedestrial fan,"1,499",4.3
HOME AND KITCHEN I,refrigerator,"59,900",4.4
HOME AND KITCHEN I,heater,"1,900",3.6
HOME AND KITCHEN I,lint remover,999,3.8
HOME AND KITCHEN I,water heater,"6,375",4
HOME AND KITCHEN I,lint remover,499,4.1
HOME AND KITCHEN I,egg boiler,"1,899",4.3
HOME AND KITCHEN I,heater,"1,490",4
HOME AND KITCHEN I,sandwich maker,350,3.9
HOME AND KITCHEN I,water heater,"8,500",4.4
HOME AND KITCHEN I,stainless steel,"2,499",3.7
HOME AND KITCHEN I,steamer,"1,560",3.6
HOME AND KITCHEN I,blender,"6,500",3.7
HOME AND KITCHEN I, lint remover,999,4
HOME AND KITCHEN I,oven,"7,795",4.2
HOME AND KITCHEN I,steamer,"5,995",3.8
HOME AND KITCHEN I,jug,299,4.2
HOME AND KITCHEN I,stainless steel,"2,349",3.9
HOME AND KITCHEN I,jug,499,4
HOME AND KITCHEN I,blender,"1,299",4.1
HOME AND KITCHEN I,frother,499,4.8
HOME AND KITCHEN I,ceiling fan,"4,775",4.2
HOME AND KITCHEN I,emergency light,"1,230",4.1
HOME AND KITCHEN I,rice cooker,"1,999",4
HOME AND KITCHEN I,mixer grinder,"5,156",3.9
HOME AND KITCHEN I,oven,"1,999",4.1
HOME AND KITCHEN I,ceiling fan,"2,095",4.3
HOME AND KITCHEN I,refrigerator,"19,825",4.1
HOME AND KITCHEN I,pedestrial fan,"1,920",4.2
HOME AND KITCHEN I,water purifier,"16,000",3.9
HOME AND KITCHEN I,blender,"2,199",3.7
HOME AND KITCHEN I,vacuum cleaner,"14,999",4.1
HOME AND KITCHEN I,sealing machine,"1,799",4
HOME AND KITCHEN I,iron box,"1,950",3.8
HOME AND KITCHEN I,electric kettle,"2,995",4.2
HOME AND KITCHEN I,lint remover,999,4.6
HOME AND KITCHEN I,air purifier,"11,995",4.1
HOME AND KITCHEN I,heater,"2,999",3.3
HOME AND KITCHEN I,ceiling fan,"1,690",4.2
HOME AND KITCHEN I,electric kettle,"1,790",4.3
HOME AND KITCHEN I,induction cooktop,"8,995",4.3
HOME AND KITCHEN I,trolley storage,239,4.3
HOME AND KITCHEN I,frother,"1,599",4.7
HOME AND KITCHEN I,blender,"4,290",4.4
HOME AND KITCHEN I,blender,"2,890",3.9
HOME AND KITCHEN I,sealing machine,"1,299",4.7
HOME AND KITCHEN I,bulb,640,4.1
HOME AND KITCHEN I,geyser,"3,790",3.8
HOME AND KITCHEN I,electric kettle,"4,560",4.4
HOME AND KITCHEN I,egg boiler,"3,500",4.3
HOME AND KITCHEN I,water purifier,"2,600",3.4
HOME AND KITCHEN I,induction cooktop,"3,300",4.2
HOME AND KITCHEN I,electric kettle,699,3.7
HOME AND KITCHEN I,air purifier,"23,559",4.3
HOME AND KITCHEN I,laundry basket,"1,599",4.3
HOME AND KITCHEN I,air fryer,"9,995",4.4
HOME AND KITCHEN I,heater,"2,545",4.1
HOME AND KITCHEN I,steamer,"8,995",4
HOME AND KITCHEN I,electric kettle,"1,999",4.4
HOME AND KITCHEN I,blender,"5,500",3.8
HOME AND KITCHEN I,ewing machine,"12,150",4.3
HOME AND KITCHEN I,blender,"4,995",3.8
HOME AND KITCHEN I,blender,"1,499",2.3
HOME AND KITCHEN I,pedestrial fan,"7,506",4.5
HOME AND KITCHEN I,water purifier,"18,000",4
HOME AND KITCHEN I,laundry basket,"1,099",3.7
Health&PersonalCare,weight scale,"1,900",4
HOME AND KITCHEN I,electric kettle,"1,850",4.4
HOME AND KITCHEN I,vacuum cleaner,"9,999",4.1
HOME AND KITCHEN I,blender,"3,995",4.4
HOME AND KITCHEN I,sealing machine,"1,499",3.1
HOME AND KITCHEN I,electric kettle,"3,295",4.3
HOME AND KITCHEN I,chopper,"2,695",4.4
HOME AND KITCHEN I,egg boiler,"2,290",4.4
HOME AND KITCHEN I,indoor grill,"3,099",4.1
HOME AND KITCHEN I,rice cooker,"1,075",4.1
HOME AND KITCHEN I,vacuum cleaner,"6,999",4
HOME AND KITCHEN I,heater,"2,499",3.6
HOME AND KITCHEN I,heater,"7,290",3.9
HOME AND KITCHEN I,oven,"5,795",3.9
HOME AND KITCHEN I,mixer grinder,"3,398",3.8
HOME AND KITCHEN I,induction cooktop,"1,490",4.1
HOME AND KITCHEN I,desk fan,"1,620",4.1
HOME AND KITCHEN I,laundry basket,"1,000",4.1
HOME AND KITCHEN I,water purifier cartrige,640,3.8
HOME AND KITCHEN I,heater,"4,495",4.3
HOME AND KITCHEN I,steamer,"2,999",4.5
HOME AND KITCHEN I,blender,980,4.2
HOME AND KITCHEN I,jug,899,3.9
HOME AND KITCHEN I,dining chair,499,3.5
HOME AND KITCHEN I,ceiling fan,"3,995",4.3
HOME AND KITCHEN I,heater,"11,500",3.9
HOME AND KITCHEN I,sofa cover,499,3.9
HOME AND KITCHEN I,humidifier  ,"3,550",4
HOME AND KITCHEN I,cleaning shovel,"1,599",4.7
HOME AND KITCHEN I,mixer grinder,"1,499",4.1
HOME AND KITCHEN I,chopper,"2,999",3.8
HOME AND KITCHEN I,water heater,"11,500",4.1
HOME AND KITCHEN I,vacuum cleaner,"2,499",|
HOME AND KITCHEN I,sandwich maker,"1,975",4.1
HOME AND KITCHEN I,heater,"1,699",3.9
HOME AND KITCHEN I,ceiling fan,"2,495",3.8
HOME AND KITCHEN I,water heater,"3,500",4.1
HOME AND KITCHEN I,sandwich maker,"4,600",4.3
HOME AND KITCHEN I,vacuum cleaner,"10,295",3.9
HOME AND KITCHEN I,blender,"2,199",2.8
HOME AND KITCHEN I,ceiling fan,"2,380",4
HOME AND KITCHEN I,juicer mixer,"8,820",4.5
HOME AND KITCHEN I,water purifier,"24,999",4.6
HOME AND KITCHEN I,heater,"2,400",4.1
HOME AND KITCHEN I,geyser,"4,200",4.1
HOME AND KITCHEN I,ceiling fan,"1,599",3.4
HOME AND KITCHEN I,pedestrial fan,"2,999",4.6
HOME AND KITCHEN I,laundry basket,"1,282",4.2
HOME AND KITCHEN I,ceiling fan,"1,990",3.9
HOME AND KITCHEN I,pressure washer,"9,999",4.2
HOME AND KITCHEN I,vacuum cleaner,"11,850",4.2
HOME AND KITCHEN I,hair dryer,999,4.1
HOME AND KITCHEN I,air purifier,"20,049",4.8
HOME AND KITCHEN I,water purifier,"24,850",4.4
HOME AND KITCHEN I,vacuum cleaner,"16,490",4.3
HOME AND KITCHEN I,bulb,975,4.3
HOME AND KITCHEN I,round table,499,4
HOME AND KITCHEN I,mixer grinder,635,4.3
HOME AND KITCHEN I,ceiling fan,"1,390",4
HOME AND KITCHEN I,vacuum cleaner,"59,900",4.4
HOME AND KITCHEN I,water purifier,670,4.1
HOME AND KITCHEN I,jug,399,3.6
HOME AND KITCHEN I,ceiling fan,"2,495",2
HOME AND KITCHEN I,pedestrial fan,"3,390",4
HOME AND KITCHEN I,mixer grinder,"2,499",3.7
HOME AND KITCHEN I,ceiling fan,"4,200",3.8
HOME AND KITCHEN I,vacuum cleaner,"4,495",3.9
HOME AND KITCHEN I,ceiling fan,"2,199",3.1
HOME AND KITCHEN I,bag sealer,999,3
HOME AND KITCHEN I,non-stick cookware,595,4
HOME AND KITCHEN I,water purifier,"19,990",4.4
HOME AND KITCHEN I,iron box,"1,010",4.1
HOME AND KITCHEN I,egg boiler,"1,100",3.6
HOME AND KITCHEN I,egg boiler,999,4.4
HOME AND KITCHEN I,water heater,"10,900",4.2
HOME AND KITCHEN I,ceiling fan,"4,005",4.3
HOME AND KITCHEN I,vacuum cleaner,"3,295",3.8
HOME AND KITCHEN I,sandwich maker,"4,650",4.1
HOME AND KITCHEN I,water purifier,"24,500",4
HOME AND KITCHEN I,water heater,"6,070",4.2
HOME AND KITCHEN I,frother,999,3.6
HOME AND KITCHEN I,rice cooker,"3,945",4.2
HOME AND KITCHEN I,frother,"1,499",4.1
HOME AND KITCHEN I,steamer,"6,700",4.2
HOME AND KITCHEN I,mixer grinder,"2,800",3.9
HOME AND KITCHEN I,frother,"1,699",4
HOME AND KITCHEN I,blender,970,4.2
HOME AND KITCHEN I,lint remover ,"1,500",4.2
HOME AND KITCHEN I,blender,"1,295",4.1
HOME AND KITCHEN I,blender,"23,999",4.4
HOME AND KITCHEN I,iron box,850,4.1
HOME AND KITCHEN I,vacuum cleaner,"6,000",4.2
HOME AND KITCHEN I,heater,"1,020",4.1
HOME AND KITCHEN I,heater,"1,999",3.9
HOME AND KITCHEN I,water heater,"7,445",3.9
HOME AND KITCHEN I,iron box,"3,500",4.2
HOME AND KITCHEN I,blender,"1,395",4.2
HOME AND KITCHEN I,heater,"2,199",3.7
HOME AND KITCHEN I,grinder,"4,330",3.7
HOME AND KITCHEN I,mixer grinder,"4,295",3.4
HOME AND KITCHEN I,heater,"18,990",4.2
HOME AND KITCHEN I,water heater,"12,500",4
HOME AND KITCHEN I,electric kettle,"2,385",4.1
HOME AND KITCHEN I,geyser,"4,890",3.9
HOME AND KITCHEN I,iron box,"1,100",4
HOME AND KITCHEN I,mixer grinder,"3,899",3.9
HOME AND KITCHEN I,water heater,"16,899",4.2
HOME AND KITCHEN I,air conditioner ,"75,990",4.3
HOME AND KITCHEN I,water purifier,825,4
HOME AND KITCHEN I,tea maker,300,2.6
HOME AND KITCHEN I,heater,"1,499",3.8
HOME AND KITCHEN I,steel jar,747,4.5
HOME AND KITCHEN I,heater,"3,999",3.5
HOME AND KITCHEN I,heater,"11,990",3.9
HOME AND KITCHEN I,water heater,"3,799",4
HOME AND KITCHEN I,waffle maker,"1,999",4
HOME AND KITCHEN I,gas stove,"2,999",3.5
HOME AND KITCHEN I,Jewellery Scale,599,4
HOME AND KITCHEN I,electric kettle,"1,999",3.4
HOME AND KITCHEN I,water heater,"4,849",4.2
HOME AND KITCHEN I,Jewellery Scale,510,3.8
HOME AND KITCHEN I,coffee maker,499,4.1
HOME AND KITCHEN I,stainless steel,"1,299",4.2
HOME AND KITCHEN I,water purifier,999,4.3
HOME AND KITCHEN I,iron box,"1,190",4.2
HOME AND KITCHEN I,stainless steel,400,4.1
HOME AND KITCHEN I,filter,599,3.9
HOME AND KITCHEN I,folding chair,999,3.3
HOME AND KITCHEN I,stainless steel,699,4.3
HOME AND KITCHEN I,water purifier,"1,499",3.9
HOME AND KITCHEN I,iron box,"1,295",4.3
HOME AND KITCHEN I,electric kettle,"4,999",3.6
HOME AND KITCHEN I,mixer grinder,"2,550",3.8
HOME AND KITCHEN I,water purifier,"1,950",3.9
HOME AND KITCHEN I,ceiling fan,"8,478",4.6
HOME AND KITCHEN I,electric kettle,"3,299",3.8
HOME AND KITCHEN I,pressure cooker,"3,895",3.9
HOME AND KITCHEN I,electric kettle,"5,495",4.1
HOME AND KITCHEN I,cooler,999,3.6
HOME AND KITCHEN I,oven,"8,995",4.4
HOME AND KITCHEN I,ceiling fan,"1,599",4.3
HOME AND KITCHEN I,geyser,"3,500",4.7
HOME AND KITCHEN I,mixer grinder,"1,999",4.3
HOME AND KITCHEN I,vacuum cleaner,"3,199",3.9
HOME AND KITCHEN I,sandwich maker,"1,300",3.9
HOME AND KITCHEN I,laundry basket,399,3.7
HOME AND KITCHEN I,lint remover,599,3.5
HOME AND KITCHEN I,blender,999,4
HOME AND KITCHEN I,spray bottle,199,4.1
HOME AND KITCHEN I,juicer mixer,"1,299",3.9
HOME AND KITCHEN I,juicer mixer,"7,776",4.4
HOME AND KITCHEN I,electric kettle,"2,299",4.3
HOME AND KITCHEN I,coffee maker,"1,500",4.5
HOME AND KITCHEN I,sandwich maker,"2,590",4
HOME AND KITCHEN I,geyser,"6,299",3.9
HOME AND KITCHEN I,sandwich maker,"1,795",4.2
HOME AND KITCHEN I,pressure cooker,"3,190",4.1
HOME AND KITCHEN I,mixer grinder,"4,799",3.7
HOME AND KITCHEN I,pressure washer,"8,999",4.1
HOME AND KITCHEN I,electric kettle,"1,899",4.2
HOME AND KITCHEN I,humidifier  ,"5,799",4.3
HOME AND KITCHEN I,lint remover,799,3.6
HOME AND KITCHEN I,culinaries,300,4.1
HOME AND KITCHEN I,mixer grinder,"7,200",4.5
HOME AND KITCHEN I,weight scale,389,4.2
HOME AND KITCHEN I,water purifier,"13,049",4.3
HOME AND KITCHEN I,mixer grinder,"5,999",4
HOME AND KITCHEN I,blender,"2,400",4.2
HOME AND KITCHEN I,induction cooktop,"5,295",4.2
HOME AND KITCHEN I,water purifier,"24,999",4.5
HOME AND KITCHEN I,laundry basket,799,3.8
HOME AND KITCHEN I,roti maker,"2,999",4.4
HOME AND KITCHEN I,egg boiler,"2,495",4.1
HOME AND KITCHEN I,stainless steel,450,4.2
HOME AND KITCHEN I,lint remover,999,4.3
HOME AND KITCHEN I,AC Stand,"1,690",4.1
HOME AND KITCHEN I,induction cooktop,"3,890",4.2
HOME AND KITCHEN I,filter,260,4.1
HOME AND KITCHEN I,lint remover,599,3.9
HOME AND KITCHEN I,electric kettle,"1,950",3.9
HOME AND KITCHEN I,juicer mixer,"2,990",3.8
HOME AND KITCHEN I,mixer grinder,"8,073",4.6
HOME AND KITCHEN I,egg boiler,"2,599",3.6
HOME AND KITCHEN I,vacuum cleaner,"29,999",4.1
HOME AND KITCHEN I,air purifier,"2,360",4.2
HOME AND KITCHEN I,mixer grinder,"11,495",4.3
HOME AND KITCHEN I,ceiling fan,"4,780",3.9
HOME AND KITCHEN I,waffle maker,"2,400",3.9
HOME AND KITCHEN I,storage bag,249,4
HOME AND KITCHEN I,pedestrial fan,"1,199",4.4
HOME AND KITCHEN I,vacuum cleaner,"10,999",4.2
HOME AND KITCHEN I,air fryer,"10,995",4.5
HOME AND KITCHEN I,ceiling fan,"3,300",4.1
HOME AND KITCHEN I,filter,400,4.1
HOME AND KITCHEN I,electric kettle,"1,440",4.2
HOME AND KITCHEN I,ceiling fan,"3,045",4.2
HOME AND KITCHEN I,coffee maker,"3,595",4
HOME AND KITCHEN I,vacuum cleaner,500,4.3
HOME AND KITCHEN I,humidifier  ,799,3.6
HOME AND KITCHEN I,heater,"1,899",3.5
HOME AND KITCHEN I,iron box,799,4.3
HOME AND KITCHEN I,frother,399,3.6
HOME AND KITCHEN I,filter,699,2.9
HOME AND KITCHEN I,waffle maker,"1,999",4.2
HOME AND KITCHEN I,blender,"2,199",4.4
HOME AND KITCHEN I,blender,999,4.1
HOME AND KITCHEN I,ceiling fan,"3,290",3.8
HOME AND KITCHEN I,sewing machine,"3,098",3.5
HOME AND KITCHEN I,ceiling fan,"4,990",4.1
HOME AND KITCHEN I,vacuum cleaner,"1,200",3.2
HOME AND KITCHEN I,electric kettle,"2,695",4.4
HOME AND KITCHEN I,heater,"2,299",3.6
HOME AND KITCHEN I,dispenser,999,3.1
HOME AND KITCHEN I,water purifier,919,4
HOME AND KITCHEN I,mixer grinder,"3,045",4.1
HOME AND KITCHEN I,iron box,"3,080",3.6
HOME AND KITCHEN I,air purifier,"1,890",4
HOME AND KITCHEN I,sandwich maker,"3,690",4.3
